Speed,q
524,12.268268636749193
525,13.48410404017271
526,13.05042980572562
526,12.298220237170478
525,12.767603535253214
524,12.977919224235986
525,13.39336121777086
525,12.25210019572652
525,13.062991589771864
525,13.104770212194918
526,12.207128270192566
525,11.89877993494382
524,12.412933782911157
525,13.223800745423489
526,12.795236989047744
526,12.187676394729245
524,12.893871974915948
524,13.24
525,13.200449242944483
525,12.227740257010792
525,12.436755339695184
525,12.870166469023033
525,13.086199519176668
525,12.247633965603752
524,12.474234178030176
525,13.30278645824104
526,12.84795730748476
526,12.072733484699604
525,12.875315839376775
524,12.78866641639073
525,13.449819896029664
525,12.243520572230683
525,12.807699575100484
525,12.534971552994886
525,13.360246485368657
525,12.86451181622024
525,12.482379182238219
525,12.581385737759819
525,13.55518130196719
527,12.909004699142244
526,12.165512457775217
524,12.354047173505053
524,13.635364157564396
526,12.522475020553621
526,11.643391746197935
524,12.282022189578646
524,13.722420566345166
526,12.792333120322148
525,12.152891737079967
524,12.955315628071142
525,13.292277649271862
526,12.610340884619907
525,12.42523356329284
524,13.512744050353584
526,13.748194901410402
526,12.032728452023905
525,11.902884089145074
524,12.944897829080272
526,13.03501222223616
526,12.426450240793228
525,12.131865009964649
524,12.89472981438678
524,13.238398653444492
526,13.147524337197083
526,11.950907497489945
524,12.715609060665841
525,13.51387787404105
525,12.416030319620004
525,11.87777192933035
525,12.33748629418395
524,13.226451896811172
526,13.781151301686997
530,12.19106709659698
530,7.4574953492575595
522,10.328868701924886
525,13.664747280010479
530,10.024195542863067
525,7.932233990145689
522,11.089439438512649
526,12.520338394656196
529,8.850133960387849
524,8.801131984756704
523,12.836157375353729
527,11.306386380324929
526,9.630093205836276
524,10.396411036728686
524,12.090102459791249
526,11.340794927311936
527,10.00251839569673
524,10.118482684357614
525,11.433564887917129
525,10.826373622516622
526,10.508357733480178
525,10.286336567130423
524,11.302081077829804
526,10.861363762048336
525,10.016015553896949
524,10.850080782806913
525,11.487975899796213
526,10.737700947639164
525,10.27066173937395
524,10.993873703299116
525,11.684556158618388
526,9.993959843143445
525,9.89808674959452
524,10.781749485746298
525,11.214348194427414
526,10.191475554312746
524,10.051371326187413
525,11.170424730908124
526,10.925031191888351
526,10.17044010275156
524,10.866156333959069
524,11.456344645172406
526,11.718726472372591
526,9.510503712687461
524,9.804653871950826
524,11.252327752150741
526,11.442602815849451
526,9.743442978255313
524,9.914319617079347
524,11.940541533509547
526,11.457113043269667
527,10.052047427075186
525,9.960473533049752
522,11.740879933611863
525,12.514694421668228
527,9.783699094465351
525,9.09713489041476
523,11.274037583783974
525,11.91919812035467
527,10.153853813674015
524,9.69327283452982
523,12.128953602551634
525,12.25529695782363
527,10.807815975560862
525,10.187974694791544
523,11.69463793831257
525,12.732451763668971
528,9.545704321573556
525,9.316696306967923
523,11.035090697943087
525,12.141514327556935
525,10.893807387836222
525,10.785283741471183
524,11.337172695166446
525,11.662139416812837
526,10.84
526,10.833690822845593
524,10.736706664055042
525,11.470904922810115
525,10.45085354953474
524,10.72209678830241
520,11.956852415407239
501,19.994275005321704
480,41.13456602075461
494,47.46532680562665
519,51.08388952933063
536,37.126866730362295
533,40.55363433271977
541,47.83576035627608
555,42.83044060623654
559,45.78141265875314
556,50.98850828083468
534,55.20078892206939
504,78.82949278465148
487,85.69960106906774
461,86.64500887824587
433,89.22552438685227
403,89.32804179440222
377,89.08
343,89.08
303,88.80678102326739
273,83.43721076147155
248,87.02287370078123
269,46.672432096220994
266,85.3600074266858
326,83.00440167301447
367,76.42408105742408
364,74.15201290374544
353,84.52465763328507
359,84.55554977932188
371,83.11634172705203
389,80.7945033372605
411,84.66598502136097
434,83.21099733471603
445,84.16326149560513
458,82.66588575801734
472,83.91854564097659
493,82.28917798178973
511,82.91287147631813
535,83.55460956658156
585,82.7258183819228
696,74.18802234795723
820,33.628792130257786
865,22.878365710393627
886,15.311752754138073
887,9.977187358081055
876,6.1010758282184945
856,3.591895586927953
800,2.496897462977786
764,0.0
733,0.0
704,0.14008194064303978
670,3.346192430861835
658,11.85367536549876
670,17.38083194880358
677,9.659948248290577
671,8.018547159419155
687,15.27147383199387
729,15.82107352844055
765,22.45365257325767
798,26.042138454805553
828,28.683174463905427
851,32.63897050847999
852,37.5710890123498
835,40.777068046815266
808,44.88985142415669
793,48.86325330011284
799,51.40661108646521
829,53.16381008337259
877,53.1791621573979
926,51.896785080075595
960,50.14174219056229
972,48.1132875191129
968,46.2469886336839
959,43.924079100714124
956,41.9666480003153
966,40.77948999191176
993,37.46863010416063
1025,27.357470020456212
1047,18.311574977025664
1053,13.921152115273317
1043,7.830959232265535
1024,4.413035648982575
997,3.0637781418399674
971,2.2259852565672853
935,0.0
901,0.0
866,0.0
835,0.0
803,0.0
771,0.0
738,0.0
708,0.0
674,0.14114665685359362
649,3.794318335606146
641,20.736079786051533
660,13.199346992666527
661,3.9647667778770534
644,4.588447599410941
628,7.538284489465743
618,9.091339102516606
613,10.136683508017791
609,10.86082533350546
606,11.269932636363519
606,11.471822871077146
605,11.700000000000001
604,11.703979087152252
604,11.783983234041639
604,11.85900133395607
604,11.833008786947213
604,11.706842351063333
604,11.836986693526212
604,11.78
604,11.78295904150538
604,11.84
604,11.837007386118827
604,11.786858104911571
603,11.92
602,11.922011088604327
602,11.972103725056678
602,12.19296621254474
602,12.05496356234986
602,11.973131035026855
602,12.212896822962737
602,12.078994459969442
602,12.068110790916876
602,12.207815509645544
602,11.98404500037576
602,12.068123162103463
601,12.21590394052553
602,12.624875135983428
616,22.278535794102304
658,31.585046706731188
678,4.030406397590043
655,6.405375252448945
654,18.915281192233163
672,15.435062234677824
673,7.752620365840746
666,12.587981995141925
671,14.769403815033098
676,11.212396303732945
672,10.850977853043409
672,13.5887355428894
675,12.55199600219757
675,10.997866280960762
673,12.44926275233359
675,12.563544715073673
676,11.527192234554695
675,11.699955724958569
674,12.41832249911038
676,12.002415692405794
675,11.709940714281784
675,12.250735288038976
675,12.05087321972633
675,11.561367066886696
674,12.307582042113962
676,12.048890300760641
674,11.520510950128623
675,12.267258421430451
675,12.368737836461435
675,11.818717314463752
674,12.155833523441768
675,12.076859593212252
675,12.054585605566619
675,12.660221820069088
675,12.253647267640838
675,11.49121529053977
674,12.766364614616796
676,12.468672612469403
675,11.563111007124219
675,12.02203690160486
674,12.768354861347888
675,12.56
674,12.594797373189799
674,13.23373053083573
674,13.473640556890057
675,13.311707474537386
676,12.401611383168682
675,11.776026065802983
675,12.762066876708465
676,12.397586776528028
675,11.653856631549173
675,11.932884154314445
675,12.500738109698615
676,12.131353193187287
675,11.657359638019114
675,12.32322103597675
676,12.345659724895544
675,11.784693668941285
674,12.5638202846859
676,12.244574461954812
675,11.639200045187243
675,12.040450320287963
673,13.070904134532755
676,12.502092258054255
675,11.537534406775995
675,12.550746452829795
675,12.66445830066095
676,11.396425433334217
674,12.418964603006078
675,13.057016146176585
675,12.249837182277973
675,11.461059266253889
674,12.855011940042019
676,12.353374866386963
675,11.270872911316506
674,12.522844655160409
675,12.54504252506425
673,5.951010198053377
651,4.013947787081967
631,9.262181875298792
626,11.722384151290898
618,6.04995298017747
603,8.530198657066482
596,12.334214643607824
594,9.74509748536268
585,8.583747090419854
576,10.751840227561273
574,11.531213746884498
573,9.62455541649723
565,9.165862281613595
558,11.626777876215389
560,10.889324970165866
557,8.109743859378504
549,10.52357860453385
548,13.717465531142572
552,8.795487228715572
545,6.771110936731543
540,13.972796935575039
544,12.261562025642078
543,8.343645048786188
533,10.350810148513563
535,14.28718313590873
541,9.583670487725684
536,8.153981090157773
529,11.54617672485342
533,13.369073877004066
536,8.464455173622914
530,8.829028678727878
528,13.633803619563404
530,12.793308763528353
525,12.03084104539948
516,18.817986493643502
501,29.58118288570442
482,42.92304236032818
474,52.25719389491602
487,84.29290954206868
519,77.30365880273779
537,73.74985071737495
554,78.9595548408519
574,66.67886583238524
572,60.73157202142899
560,58.72182933949733
550,72.3564902916314
567,80.5131777739368
587,68.04087071422079
584,65.04729523519855
586,75.0902949823047
604,74.79015592337508
614,66.96944248436448
618,65.33818985265117
632,62.36614749260297
648,51.59065613876071
657,44.71953541971268
672,42.59862501307145
704,40.166115465648986
728,38.17950507250651
746,36.08827043658699
754,34.11253169618984
750,31.957701665972756
741,30.90350978007708
737,30.276870809332145
741,29.88274448910975
751,29.568596057754366
764,28.99528926923335
770,27.886780082644965
767,26.98682708288804
760,26.434181443541288
749,26.35385060385806
741,26.60645240110839
739,27.0759482895747
744,27.670439886638093
757,27.81933221200126
768,27.427595545208998
770,26.547499526182783
761,25.817376023956456
745,22.36488372621877
722,19.061296967967138
702,16.740619442704777
701,15.396191550088478
704,14.648543733218276
704,14.107008582054478
702,13.557832059548588
700,13.25507374508316
697,14.186958776215793
698,14.914145248690579
698,14.530426262664838
691,15.276829620669155
677,19.972740884185693
665,28.990870460682594
665,34.50748506056067
668,36.91430818794284
671,37.81759055972862
675,38.45558149843861
677,38.98590983037027
682,38.29582592967775
685,35.69006893905953
684,30.390648007160042
677,24.719131358883114
671,24.242677437178777
674,21.75380862482995
676,16.98093330893171
672,14.529949347695528
671,16.221371768712203
673,14.92848418669918
671,14.424714101656505
670,14.625584525694885
669,16.609276529308165
670,16.430447175311016
672,16.248961387196
674,15.712296067483596
674,14.992411618294067
671,15.572995271411603
674,16.587185753711058
676,14.570689414900395
673,15.731704336281643
674,16.449010162278995
676,15.027256845709529
675,15.149568295607864
676,15.286726202515547
675,15.040096878183698
676,14.438142803899279
675,14.758528776033181
675,15.280999098821946
676,14.075692414860125
676,14.346698446475168
675,14.76
674,14.951185383300942
656,18.913805931714677
632,34.75169645157922
628,35.92168504223924
623,36.910403426558744
621,37.3714714226387
623,37.22537276922594
625,36.989086375604636
626,36.77956995625931
640,36.03519503474827
666,33.348595143224095
683,21.61085805034302
676,16.693336964302112
674,20.415018991208644
674,21.77419465299561
676,19.82121023104121
676,19.830305539856493
670,20.102996880826968
652,27.17628014741681
635,35.44649413355531
629,37.12444896207212
623,37.852856845720595
621,38.67230320203017
621,38.83660019779868
622,38.480000000000004
621,38.49478485840031
624,38.621985867889684
645,36.989768504663985
668,34.05629400446163
682,24.513224934586606
674,23.373081930145702
678,26.18178320894236
680,23.62815111396887
677,22.049953714298173
680,23.785505875572166
684,19.821155182419332
682,18.851046006915734
681,17.772616856094626
682,17.294853910228635
680,16.424812440568736
676,17.977446454877082
677,17.727625650831495
666,19.57815052490831
649,28.09547141379749
647,35.06495678785443
656,35.09611699769414
666,34.393540662421515
673,33.576743875008084
676,31.654346647666653
679,30.156230186096312
691,26.231634116012913
693,17.526195395170014
685,17.712284722169535
681,19.236095885208147
680,21.16247589772289
681,19.48088189537715
675,20.801512619054318
672,22.646569944353494
670,28.01204829420799
685,34.956156114036155
698,32.98564755029181
702,31.405079256941868
706,32.7749575277196
716,29.939897879482633
718,28.223535164095637
716,29.2719290752222
707,31.32058526485401
702,36.969529385592324
708,37.575525028540156
709,35.99344270506327
700,39.633383762602776
701,42.63333056570377
705,40.6865498977165
705,39.30102968901937
703,38.43744714449919
696,29.585985888072575
691,23.838847857128957
682,19.7760244547982
668,20.771087286203706
661,27.616143319594777
665,27.425509265688046
663,25.73452838506745
657,29.55332046076912
659,31.311756113355525
653,33.123503685467206
650,35.57941187960172
651,36.45689352235601
655,36.66125812008695
663,36.06233382920717
669,35.49796923159156
672,35.16960225258477
672,35.017408448464145
671,35.03735428783372
664,35.89118753136961
662,36.388218087965114
663,37.09038555157909
675,37.24130667510125
683,37.57984649313986
700,41.980128158707096
709,39.273887018428034
709,41.494397933747166
722,41.32168076820825
731,35.655628184811114
730,33.036531606728836
720,37.58163612657588
722,40.80866442314011
735,37.73524805359006
739,32.66170911726357
738,31.093383001592855
732,32.89566997273171
732,35.56503728583685
735,34.04378588087246
727,35.810786114713046
721,40.21053905769964
723,44.24282318927827
727,43.297979599285206
723,45.777573710952105
724,49.03256401250432
728,47.62707005708623
730,45.24211723613573
728,46.51946243811113
729,48.05550985587347
732,45.989696291109084
732,45.55601549479457
732,45.533211011654586
732,45.97731709369196
733,45.55682264938911
733,44.230338249347305
731,46.08678405616796
732,46.39063628674303
733,45.401570003268816
733,45.10658799347159
734,44.60912379412753
734,44.257536655623056
734,45.21766395267083
735,43.46654525743197
733,43.076633617725
734,44.05391358923774
736,42.80141328675061
735,42.00944555045521
735,42.425405942436115
732,42.77738149163343
730,46.48792347217314
735,44.452201514169275
734,41.73535972517264
