Speed,Q
315,42.36
454.75,5.4
445,5.7
427.25,6.62
413,7.28
400,7.94
392.75,8.5
390,8.68
396.25,7.86
402.75,7.06
402.5,6.98
401.5,7.02
399.75,7.14
399,7.22
399.25,7.2
399.25,7.18
398.25,7.3
399.25,7.2
399.75,7.14
399.25,7.2
400.5,7.06
400.75,7.04
400.25,7.08
400.75,7.02
401.25,6.96
399.75,7.1
399.75,7.1
400.75,7.02
400.75,7
401.25,6.96
401.5,6.9
400.25,7.02
400.5,7
400.25,7
400,7.04
401,6.92
401.75,6.84
400.25,6.98
400,6.98
399.75,7.04
398.5,7.18
399.25,7.12
399.5,7.08
394.25,7.7
371.25,11.12
377.25,10.64
389,9.08
395,8.44
396.25,8.36
398,8.18
399,8.08
399.25,8.08
398.75,8.14
399,8.12
398.75,8.18
397,8.38
398.75,8.24
399,8.2
397.5,8.4
399.25,8.22
398.5,8.32
397.5,8.46
399,8.3
398.25,8.4
397.25,8.54
399.5,8.3
397.75,8.54
398.25,8.5
398,8.54
397.5,8.64
398.5,8.54
399.5,8.42
399.5,8.44
399.25,8.46
399.5,8.44
398,8.62
398.75,8.56
400,8.44
399.25,8.52
400,8.44
401,8.34
399.5,8.48
399.5,8.5
399.5,8.5
399,8.56
399.75,8.48
400.25,8.44
399.5,8.52
400,8.46
400.25,8.44
398.5,8.64
399,8.58
400,8.5
399.5,8.56
400.25,8.48
400.5,8.44
399.5,8.54
399.5,8.54
400,8.5
399.75,8.54
400.25,8.48
401.5,8.34
400.5,8.44
401.25,8.34
401,8.36
400.25,8.44
400.25,8.42
401.25,8.32
401,8.34
401.75,8.24
402.25,8.16
401.25,8.26
400.25,8.36
400.5,8.3
399,8.46
400.75,8.28
401.75,8.16
401,8.26
400.75,8.24
401,8.2
399.5,8.36
399.25,8.38
400.75,8.24
400.75,8.22
401,8.2
401.25,8.16
400.5,8.22
400.25,8.24
400.75,8.18
400.25,8.24
400.75,8.16
402,8.04
400.75,8.16
399.5,8.26
400.25,8.18
399.25,8.28
399.75,8.24
400.5,8.16
400,8.22
400.25,8.18
399.75,8.24
400.25,8.18
400.5,8.14
401.5,8.04
400.75,8.1
400.75,8.08
402,7.94
400.25,8.12
399,8.24
400.5,8.08
399.5,8.2
400.25,8.12
400.5,8.08
400.5,8.08
400,8.12
400.75,8.04
399.25,8.2
399.25,8.2
400.5,8.08
399.75,8.16
400.75,8.04
401.75,7.92
401.25,7.96
399.75,8.1
400,8.08
400.25,8.06
400.25,8.06
401.5,7.92
401.25,7.92
400.5,7.98
401,7.92
400,8.04
399.5,8.08
400.5,7.98
400.5,7.98
400.25,8
401.5,7.86
401.25,7.88
403.75,7.6
409.75,6.94
414.5,6.34
415,6.12
416.5,5.82
414.75,5.8
412.5,5.94
411.5,5.9
411.25,5.82
408.75,5.98
409.25,5.84
409.25,5.76
407,5.9
407,5.84
406.5,5.82
405,5.92
404,5.98
404.75,5.88
404.25,5.9
403.75,5.88
403.75,5.84
402.25,5.98
401.5,6.04
402.25,5.94
402.25,5.92
402.5,5.88
403,5.8
402.75,5.8
401,5.94
401.25,5.92
400.75,5.96
400.25,5.98
401.75,5.82
401.5,5.84
400.75,5.9
401,5.88
400.25,5.96
400,5.98
400.75,5.9
400.75,5.88
400.5,5.9
401.5,5.78
400.5,5.88
400.25,5.9
400.5,5.88
400.5,5.88
400.25,5.9
401,5.78
400.75,5.8
399.75,5.94
399.75,5.9
399.75,5.92
399,6
399.5,5.96
400.5,5.86
400.75,5.82
400.75,5.8
399.75,5.9
399.5,5.94
400,5.88
399.75,5.92
399.75,5.92
401,5.78
401,5.78
400,5.86
399.5,5.92
400,5.88
399.75,5.9
400.25,5.84
399.5,5.92
397.25,6.18
391,6.92
364.5,10.78
369,10.7
383.5,8.9
389.25,8.34
392.25,8.1
395.25,7.82
394.75,7.96
394.75,8.02
395.75,7.96
395,8.1
397.25,7.86
398.25,7.8
397.5,7.92
399.25,7.72
398,7.88
396.5,8.1
397.25,8.04
398.25,7.96
398.75,7.92
398.5,7.96
399.75,7.84
398,8.04
399.25,7.92
398.5,8
398.75,8
400,7.86
400.25,7.84
400,7.86
401,7.74
401,7.74
399.75,7.86
400.5,7.78
400.75,7.76
400,7.82
400.5,7.76
400.75,7.74
400.25,7.78
400.25,7.78
399.5,7.86
399.5,7.86
401,7.7
401.25,7.68
400.5,7.74
401.75,7.58
401,7.66
399.5,7.8
400.25,7.72
400.5,7.7
400.75,7.66
401,7.62
401.5,7.56
399.75,7.72
400.25,7.68
399.75,7.74
398.75,7.84
401,7.6
401.5,7.54
400.25,7.66
400.75,7.6
400.75,7.6
399.75,7.7
399,7.78
400.5,7.62
399.5,7.72
400.5,7.62
400.25,7.66
399,7.78
399.25,7.76
399.25,7.78
399,7.8
400.75,7.64
400.25,7.68
400.75,7.62
405.5,7.1
413.25,6.24
414.75,5.96
415.75,5.68
414.25,5.68
413.25,5.64
412.25,5.64
411,5.64
409.75,5.66
408.75,5.68
408.75,5.58
407.25,5.66
406.75,5.64
406.5,5.62
405.5,5.66
404.75,5.7
404.5,5.68
404,5.7
404,5.64
404,5.6
403.5,5.64
402.5,5.68
402,5.72
401.75,5.74
401,5.8
401.75,5.72
402,5.66
401.75,5.66
402,5.62
402,5.58
400.25,5.76
400.25,5.76
400.75,5.7
400.5,5.72
401.5,5.62
401,5.66
400,5.74
399.75,5.76
399.25,5.82
399,5.86
400,5.76
400.5,5.72
400,5.74
399.75,5.76
399.75,5.8
399.5,5.8
400,5.76
400.5,5.7
400.25,5.72
400.75,5.66
400.75,5.66
399.75,5.76
400.25,5.7
400.5,5.66
400.25,5.7
401,5.6
401.75,5.52
400.5,5.62
400.5,5.62
400.25,5.64
398.75,5.8
399.75,5.7
400.75,5.6
400.5,5.62
400.75,5.6
400.25,5.64
399.5,5.72
399.75,5.7
400.75,5.6
399.75,5.7
400,5.66
401,5.56
399.5,5.7
399,5.76
400,5.68
399.25,5.76
399.75,5.7
400,5.68
399.25,5.76
399.75,5.72
399.75,5.72
398.5,5.86
399.5,5.76
400,5.72
400,5.72
400.75,5.64
400.5,5.66
399.75,5.74
399.5,5.76
400.25,5.7
399,5.82
400,5.72
400.75,5.64
400,5.72
400.25,5.68
400.25,5.68
399,5.82
399.5,5.76
399.75,5.76
399.25,5.8
400.5,5.68
400.25,5.7
399,5.84
399.75,5.76
399.75,5.76
399.75,5.76
400.75,5.66
401,5.62
399.75,5.74
399,5.82
397.75,5.98
396.25,6.18
397,6.14
397.25,6.14
394,6.54
382.25,8.04
359.75,12
377.75,9.48
387.5,8.44
391.5,8.08
393.5,7.94
395.5,7.78
395.75,7.82
395.75,7.86
397.5,7.7
396.25,7.88
397,7.82
398.25,7.7
397,7.88
398.5,7.74
398.5,7.76
398.5,7.78
398.75,7.76
399.25,7.72
398.5,7.82
399,7.78
400.5,7.62
398.5,7.84
399.5,7.74
401,7.58
399.75,7.72
400.75,7.6
400.25,7.66
399.5,7.72
399.75,7.7
400.5,7.64
399.5,7.74
400.5,7.62
400.5,7.62
399,7.78
400,7.68
400.75,7.6
400.25,7.64
400.25,7.64
401.5,7.5
400.5,7.6
400.25,7.6
401,7.52
400,7.62
400.25,7.6
400.5,7.58
399,7.72
400.5,7.58
400.25,7.6
399.5,7.68
399.5,7.68
400.75,7.56
400,7.62
400,7.62
400.25,7.6
399.5,7.68
400,7.62
400.25,7.6
399.75,7.66
400,7.62
399.5,7.68
399.25,7.72
399.75,7.66
401,7.54
399.25,7.72
399.75,7.68
401,7.54
398.75,7.78
400.5,7.6
400,7.64
399.75,7.68
400,7.64
400,7.66
399,7.76
399.75,7.68
400.5,7.62
399.25,7.74
400.5,7.6
401,7.54
399.5,7.7
400,7.64
400,7.64
399.5,7.7
400.5,7.6
401,7.54
400.25,7.6
399.5,7.68
400.5,7.58
399.5,7.68
400.5,7.58
402,7.42
400.75,7.54
408,6.74
413.75,6.06
415.5,5.72
415.5,5.58
415.25,5.44
414,5.42
413.5,5.34
413,5.28
411.75,5.26
410.25,5.32
409.75,5.28
409,5.28
407,5.4
406.75,5.36
406.5,5.32
405,5.4
404.75,5.4
403.75,5.46
402.75,5.54
403.5,5.42
403.5,5.4
402.25,5.5
402.25,5.48
402.75,5.38
401.75,5.48
402,5.44
402.5,5.38
401.75,5.42
402,5.36
401.75,5.38
400.75,5.46
401.5,5.38
402,5.3
401.5,5.34
400.75,5.42
400.75,5.42
400.5,5.44
400.75,5.4
400.75,5.4
400,5.46
399.75,5.48
400.25,5.44
400.25,5.44
400.25,5.44
400.5,5.42
400.5,5.42
400.25,5.4
400.5,5.38
400,5.44
400,5.42
400,5.44
400,5.44
400,5.42
400.5,5.38
400.75,5.34
400.5,5.36
400.5,5.36
400,5.4
399.75,5.42
400,5.4
400,5.4
400.25,5.38
400,5.4
399,5.52
399,5.52
399,5.54
397.75,5.68
395.75,5.94
387.5,6.94
371.5,9.2
366.25,10.64
380.25,8.92
387.25,8.24
390.5,7.98
393.5,7.74
394,7.76
395.25,7.68
394.75,7.8
395.5,7.78
397.5,7.58
395.75,7.82
396.75,7.76
397.75,7.68
397,7.78
396.75,7.86
397.25,7.84
397.75,7.8
398.25,7.76
399,7.7
398.25,7.8
399,7.74
400,7.64
398.5,7.82
399.75,7.68
400,7.66
399.5,7.72
399.5,7.72
400.75,7.6
400.5,7.62
400,7.66
401.5,7.5
400.75,7.56
400,7.64
400.5,7.6
399.75,7.66
400.75,7.56
401,7.52
400,7.62
400.5,7.56
400.75,7.54
400,7.62
399,7.72
400.5,7.56
400.25,7.58
400.5,7.56
401.5,7.44
400.5,7.54
400.25,7.56
400.25,7.56
400.25,7.56
400.5,7.52
401.25,7.44
400.25,7.54
399.75,7.58
400.75,7.48
399.75,7.58
400.25,7.52
400.75,7.46
400,7.54
399.75,7.56
399.75,7.56
399.5,7.6
399.75,7.58
400.75,7.48
400,7.54
399.75,7.58
401,7.44
399.75,7.58
399.75,7.56
400,7.56
401.5,7.4
406.5,6.86
414.25,5.96
416.25,5.62
416.5,5.4
416.25,5.26
415.25,5.2
413.5,5.24
412.75,5.2
411.5,5.18
409.75,5.3
408.75,5.3
408.25,5.26
406.75,5.36
405.75,5.4
405.75,5.34
404.25,5.44
404,5.42
404.25,5.38
403.25,5.44
403.25,5.4
403.25,5.38
402.5,5.4
402.75,5.36
402.5,5.38
401,5.52
401.25,5.48
401.25,5.48
400.75,5.5
400.75,5.5
401,5.46
400.5,5.5
400.25,5.54
400.75,5.48
400,5.56
400.25,5.52
400.75,5.46
400.25,5.52
400.25,5.5
400.5,5.48
400,5.54
399.75,5.56
400.25,5.48
399.75,5.54
400.25,5.48
400,5.52
399.5,5.58
399.5,5.58
400,5.52
400,5.54
400.25,5.5
400.5,5.48
399.75,5.54
399.5,5.58
400.5,5.48
399.75,5.56
400,5.52
400,5.52
400,5.54
400.25,5.5
400.75,5.44
400.5,5.46
400.5,5.46
400.25,5.48
399.5,5.56
399.5,5.56
400,5.52
399.5,5.58
399,5.62
398.75,5.66
395.5,6.04
378.5,8.16
362.5,11.14
378,9.14
387.5,8.16
390.75,7.9
391.75,7.88
393.75,7.76
394.5,7.74
394.25,7.82
395.5,7.74
396.25,7.72
395.75,7.82
396.75,7.76
397.75,7.68
397.25,7.76
398.5,7.64
398,7.72
398,7.74
399,7.64
399.5,7.62
398,7.78
398.5,7.76
398.75,7.74
399.25,7.7
399.5,7.68
399,7.74
399.5,7.7
400.5,7.6
400,7.66
400,7.64
399.75,7.68
399.75,7.68
400,7.66
400.5,7.6
399.75,7.68
399.25,7.72
400.75,7.58
399.5,7.7
400,7.64
400.75,7.56
399.25,7.72
400,7.64
399.5,7.7
399.75,7.68
399.5,7.7
401.5,7.5
400.5,7.58
399.5,7.68
400.75,7.56
399.75,7.66
399.75,7.66
401,7.52
400.25,7.6
400,7.62
400.25,7.58
399.75,7.64
400,7.6
400.5,7.56
400,7.6
400.25,7.58
401,7.5
399.5,7.64
399.5,7.64
400.5,7.54
399.75,7.62
399.5,7.64
400.5,7.54
400.25,7.56
399,7.7
400.25,7.56
399.75,7.62
399.5,7.66
400.25,7.58
399.5,7.66
399.75,7.64
400.25,7.58
400,7.62
399.25,7.68
400.5,7.56
399.5,7.66
400,7.62
405.75,7
412,6.28
413.75,5.98
415.25,5.64
414.75,5.56
414.25,5.46
413.75,5.38
412.75,5.34
411.25,5.4
410.25,5.38
410,5.32
408.25,5.42
407.5,5.42
407,5.42
405.75,5.44
405.5,5.42
405.25,5.4
404.25,5.46
404.25,5.44
404,5.4
403,5.48
402.5,5.5
402.75,5.44
402,5.5
401.5,5.54
402.25,5.46
401.75,5.5
401.25,5.52
401.5,5.48
401,5.54
400.75,5.54
401,5.5
401,5.5
400.5,5.54
400.75,5.52
400.25,5.56
399.75,5.6
400.75,5.5
401,5.46
400.5,5.5
401,5.44
400.5,5.5
400,5.54
400.75,5.46
400.75,5.46
400.25,5.5
400.5,5.48
400.5,5.48
400.25,5.46
400.5,5.46
399.75,5.54
399.5,5.54
400,5.5
399.75,5.52
398.5,5.66
397.5,5.78
391,6.54
370.25,9.34
366.75,10.56
380,8.96
388.75,8.08
391.75,7.84
391.75,7.94
394,7.74
395,7.72
394.5,7.84
395.5,7.78
396,7.78
395.5,7.88
396.75,7.8
397.25,7.76
397.25,7.78
398,7.74
397.5,7.82
398,7.78
398.5,7.74
398.75,7.74
397.5,7.9
399,7.74
399.75,7.68
398.25,7.86
399.75,7.7
400.5,7.62
399.5,7.74
400,7.68
399.75,7.72
399.5,7.74
400.25,7.66
399.75,7.72
399.75,7.72
401,7.6
400.75,7.62
399,7.8
400.5,7.64
400.5,7.64
400,7.68
399.5,7.72
400.25,7.66
399.5,7.74
400,7.68
400.75,7.6
399.25,7.76
400.5,7.62
400.25,7.66
399.25,7.76
400.25,7.66
400,7.68
399.75,7.7
400,7.68
400.5,7.62
399.75,7.7
400,7.68
400.25,7.66
399.75,7.7
400.5,7.62
400.75,7.58
400.5,7.6
400.25,7.62
399.75,7.68
399,7.76
399.75,7.68
400.25,7.64
399.75,7.68
400,7.66
399.75,7.68
399.75,7.7
400.5,7.62
399.5,7.72
399.75,7.68
400.75,7.58
400.25,7.64
399.75,7.68
400.25,7.62
400.5,7.6
398.75,7.78
400.75,7.58
402,7.44
405,7.1
413.75,6.12
416.5,5.7
415.25,5.64
414.75,5.56
414.5,5.42
412.5,5.5
411.75,5.46
411.5,5.38
410,5.42
408.75,5.48
408.25,5.44
407,5.48
406,5.5
405.75,5.48
405.25,5.48
403.75,5.6
404.25,5.52
403.75,5.52
402.75,5.6
403.25,5.52
402.5,5.56
401.25,5.68
402.25,5.56
402.25,5.56
401.25,5.64
402.25,5.52
402.5,5.46
401.25,5.56
401.75,5.5
401.75,5.5
400.75,5.56
401.5,5.48
400.75,5.54
400.25,5.6
400.5,5.56
401.25,5.5
400.25,5.56
400.75,5.5
401.25,5.44
400,5.58
400.25,5.54
400.75,5.5
399.75,5.6
399.75,5.56
399.75,5.6
399,5.66
399.5,5.62
400,5.56
399.25,5.64
400,5.56
399.75,5.6
399.25,5.66
400.25,5.54
399.75,5.6
399.5,5.64
400,5.58
400.25,5.56
399.5,5.64
400,5.58
400.25,5.56
399.75,5.62
400.25,5.56
400,5.58
399.75,5.6
400.25,5.54
400.25,5.56
399,5.68
399.75,5.6
400.5,5.54
399.25,5.66
400.25,5.56
400.5,5.54
399.75,5.6
400.5,5.52
400.25,5.54
399,5.68
399.75,5.6
400,5.58
399.5,5.64
400,5.58
400,5.58
399.75,5.62
400.25,5.56
400.25,5.56
399.5,5.64
400.25,5.56
400.5,5.52
399.5,5.62
399.75,5.6
400,5.58
399.75,5.6
400,5.58
399.5,5.64
398.75,5.72
399.5,5.66
399.25,5.7
398.75,5.76
399.75,5.66
399.25,5.72
396.75,6
389.75,6.84
364,10.48
367.5,10.6
383.25,8.68
390,8.04
392.25,7.88
393.5,7.82
394,7.82
394.5,7.84
396,7.72
395.25,7.86
396,7.82
397.25,7.72
396.25,7.88
397.25,7.8
397.5,7.82
397.25,7.86
397.75,7.84
397.25,7.94
397.75,7.9
398.75,7.8
399.25,7.76
398.5,7.84
399.5,7.74
400.25,7.68
399.25,7.78
400,7.7
400.25,7.68
399.5,7.76
399.75,7.74
399.75,7.74
400,7.72
400.5,7.66
400.25,7.68
399,7.8
400.75,7.62
400.75,7.62
399.25,7.78
400.25,7.68
400.75,7.62
400.25,7.66
400.5,7.64
400.75,7.6
400.25,7.64
400.75,7.6
400.75,7.58
400,7.64
400.5,7.6
400,7.64
399.25,7.72
400.5,7.6
400.25,7.62
399.75,7.66
400.5,7.58
401.25,7.5
400.25,7.6
400.25,7.58
400.5,7.56
399.5,7.66
401.25,7.48
400.75,7.52
400.25,7.56
400.5,7.52
400.25,7.56
399.5,7.62
400.25,7.54
401,7.46
399.5,7.62
400.25,7.54
400.75,7.48
399.25,7.64
400.75,7.48
400.5,7.5
400.5,7.5
407.5,6.74
414.25,5.96
415,5.74
416,5.46
415.25,5.4
413,5.46
412,5.46
411.5,5.4
409.75,5.48
408.5,5.5
408.25,5.46
407,5.5
406,5.54
406,5.5
405.25,5.52
404,5.62
404.25,5.56
403.75,5.54
402.75,5.62
403.25,5.56
403,5.54
402,5.62
402.5,5.54
402.25,5.56
401.25,5.64
401.75,5.58
401.5,5.58
400.75,5.64
401.5,5.56
401.5,5.56
400.75,5.6
401,5.56
400.75,5.58
400.25,5.64
401,5.56
401,5.54
400,5.62
400.5,5.58
400.5,5.56
400,5.62
400.5,5.56
400.5,5.56
399.5,5.66
400.25,5.58
401,5.48
399.5,5.66
400.5,5.56
400.75,5.5
399.25,5.66
399.75,5.6
400.25,5.56
399,5.68
399.5,5.64
399.5,5.64
399,5.7
399,5.72
398.75,5.76
394.75,6.22
382,7.8
359.75,11.6
377,9.3
387.25,8.22
390.25,8
392,7.88
393.75,7.78
394,7.84
394.75,7.82
395,7.84
395.25,7.88
395.75,7.88
396.75,7.82
396.25,7.9
397.25,7.82
397.75,7.8
396,8.04
398,7.84
398.5,7.8
398,7.88
398.75,7.82
399.75,7.72
399,7.8
398.75,7.84
399.5,7.78
399,7.84
400.25,7.72
400.75,7.66
399.5,7.8
401,7.64
401,7.62
399.5,7.78
400.25,7.7
401.5,7.56
400,7.7
400.25,7.68
401.25,7.56
399.75,7.72
400.75,7.6
400.75,7.6
399.5,7.72
400,7.68
400.25,7.66
399.5,7.72
400.25,7.64
402,7.46
400.75,7.56
400.25,7.6
401.5,7.48
399.75,7.64
400.5,7.56
401,7.5
400,7.6
400,7.6
400.5,7.56
400,7.6
399.75,7.62
400.75,7.52
399.25,7.66
400.5,7.54
401,7.48
399.5,7.64
399.25,7.66
399.75,7.62
399.75,7.62
399.5,7.64
400.5,7.54
400,7.6
399.75,7.62
400.5,7.54
398.75,7.74
400.25,7.58
400.75,7.52
399.25,7.68
400.25,7.58
400,7.6
399.5,7.66
400,7.6
401.25,7.48
400,7.6
400.5,7.54
402,7.38
402,7.36
411.25,6.36
415.25,5.8
415.25,5.64
414.5,5.58
414,5.48
412.75,5.48
411.75,5.46
411.25,5.4
410.25,5.4
409.25,5.42
408.5,5.38
407.75,5.4
406.25,5.46
406.25,5.42
405.5,5.44
404.5,5.5
405,5.4
404.75,5.4
403.25,5.5
403.75,5.42
403.25,5.44
402,5.52
402.5,5.46
402.75,5.42
401,5.58
401.25,5.54
401.75,5.46
400.5,5.58
401,5.54
402,5.4
400.75,5.52
401.25,5.46
401.5,5.42
400.75,5.5
400.75,5.48
401,5.46
400.25,5.52
400,5.56
400.75,5.46
400,5.52
400.25,5.5
401,5.42
399.25,5.6
399.75,5.52
400.75,5.42
399.5,5.58
399.75,5.54
400,5.5
398.75,5.64
399.5,5.56
400.5,5.46
399.5,5.56
399.75,5.54
400.75,5.44
399.25,5.6
400,5.52
400.75,5.44
399.25,5.58
399.5,5.56
400.75,5.44
399.25,5.6
399,5.62
399.5,5.58
395.75,6
382.5,7.62
356.75,12
376,9.34
386.75,8.22
391,7.86
390.5,8.04
393.5,7.78
393,7.92
393.25,7.98
395.75,7.76
394.75,7.92
395.75,7.86
396.5,7.82
396.75,7.84
398,7.72
398,7.76
397.25,7.86
397.75,7.84
399.25,7.7
398,7.84
398.75,7.78
399.5,7.72
398.75,7.82
399.25,7.76
400.25,7.66
399.5,7.76
400.25,7.68
400,7.7
400,7.7
399.75,7.72
400.25,7.68
399.75,7.72
401,7.58
401,7.58
400.5,7.62
401.25,7.54
400.5,7.6
400,7.64
401.25,7.5
401.25,7.5
401,7.52
400.25,7.58
409.75,6.56
413.5,6.08
414.75,5.8
415.5,5.58
414.25,5.56
413,5.54
412.25,5.5
411.75,5.42
410.5,5.44
410.5,5.34
409.75,5.34
407.75,5.46
407.5,5.42
406.75,5.4
405,5.54
405,5.48
405.25,5.42
404,5.52
403.75,5.5
404.25,5.4
403.75,5.42
403,5.46
403.5,5.36
402.5,5.44
401.75,5.5
402.25,5.44
401.5,5.52
401.75,5.44
401.75,5.44
401,5.52
400.5,5.54
401,5.48
400.75,5.5
400.5,5.52
400.75,5.5
400.25,5.56
400.25,5.56
397.25,5.84
379.75,7.98
373.75,9.06
382,8.34
397.5,6.64
404.25,5.92
407.5,5.52
406,5.6
406.25,5.48
406,5.44
405,5.48
405.25,5.38
404.75,5.38
403,5.54
403,5.5
403,5.48
400.75,5.68
400.25,5.72
400,5.76
398.25,5.94
394,6.42
386.25,7.44
376,8.96
370,10.22
380,9.14
388.25,8.3
393,7.84
394.75,7.74
394.75,7.78
396,7.68
396.25,7.72
395.75,7.82
397.5,7.66
398.25,7.6
397,7.76
399,7.56
397,7.82
397.25,7.82
398.25,7.72
398,7.78
398.5,7.74
399.5,7.64
399,7.72
398.25,7.82
399.75,7.66
399.25,7.72
398.75,7.78
403.5,7.3
411,6.46
415,5.88
416.5,5.56
415,5.54
413.25,5.58
413,5.48
412.25,5.44
410.25,5.54
409.75,5.48
409.25,5.46
407.5,5.56
407,5.52
405.75,5.6
389,7.42
393,7.12
403,6.08
405.5,5.78
407,5.56
407.5,5.44
406,5.52
405.75,5.48
405.25,5.5
394.5,6.58
389.25,7.28
399.5,6.22
402.25,5.94
404,5.72
405,5.58
404.75,5.54
404.25,5.56
404.25,5.5
403.5,5.54
403,5.56
403.25,5.5
402.75,5.54
402.5,5.52
402.75,5.48
401.5,5.6
400.75,5.66
401.25,5.6
400.75,5.64
400.75,5.64
401.5,5.56
400.75,5.6
400.25,5.66
401,5.56
400.75,5.58
399.5,5.7
400.5,5.6
400,5.66
400,5.66
401,5.54
400.5,5.58
399.5,5.66
400.25,5.62
399.5,5.68
399,5.72
399.75,5.66
397.25,5.94
393.25,6.44
391.25,6.74
383,7.86
376.5,8.96
369.75,10.4
383.5,8.76
390.75,8.02
393,7.84
393,7.94
394.5,7.84
395,7.84
395,7.88
396.25,7.82
396.25,7.86
397,7.8
398.25,7.7
397.75,7.78
397.25,7.86
398.25,7.78
399,7.72
398.5,7.78
399.25,7.72
399,7.76
398,7.88
399.75,7.7
398.75,7.82
399.5,7.74
401,7.6
401,7.6
400.5,7.62
402,7.46
401.5,7.5
398.75,7.78
401.5,7.48
400.5,7.58
399.25,7.7
400,7.64
400.25,7.6
399.5,7.68
400.25,7.6
400.5,7.58
400,7.62
401,7.52
400.75,7.54
398.75,7.76
401.25,7.48
400.75,7.54
399.75,7.62
401.5,7.44
400.25,7.58
399.5,7.64
400.25,7.56
400.5,7.54
400,7.58
401.25,7.46
400.5,7.52
399.25,7.66
401.25,7.44
400.75,7.5
400,7.56
401,7.46
400.5,7.5
399,7.66
399.5,7.6
400,7.56
399.25,7.64
400.5,7.5
399.75,7.58
399.25,7.64
400.25,7.54
400.25,7.54
399.25,7.64
400.25,7.54
400.5,7.52
399.75,7.6
400.75,7.5
400.25,7.54
402.5,7.3
412.25,6.24
415.25,5.8
415.5,5.58
414,5.6
413.25,5.54
411.75,5.58
410.75,5.56
410,5.54
408.5,5.62
408.25,5.56
408,5.52
407,5.54
406.75,5.52
406.25,5.5
405,5.58
404.5,5.56
404.75,5.52
403.25,5.62
402.25,5.7
403,5.6
402.5,5.64
402,5.64
402.75,5.56
402,5.62
401,5.7
401.75,5.6
401.5,5.62
400.75,5.68
401.75,5.54
401.5,5.56
400.75,5.64
402,5.5
401.5,5.54
400.25,5.64
401.5,5.52
400.75,5.58
400.25,5.64
401,5.56
400.75,5.56
399.75,5.66
401,5.52
400.5,5.58
400,5.62
400.25,5.6
400,5.6
399.25,5.68
400.5,5.56
399.75,5.64
398.75,5.74
399.5,5.68
398.75,5.76
397.25,5.94
396.75,6.04
392.25,6.6
371,9.42
367,10.68
382.25,8.8
389.5,8.08
393.25,7.74
392.5,7.92
395.25,7.66
395.5,7.7
395.25,7.78
396.5,7.68
396.5,7.74
396,7.84
397,7.74
397.5,7.74
397.5,7.76
398,7.72
397.75,7.78
397.25,7.86
398.5,7.74
398.75,7.74
398.25,7.82
399,7.74
399,7.76
398.75,7.8
399.5,7.72
400.25,7.64
399.75,7.7
400.75,7.58
400.5,7.62
