Epm_nEng,InjCtl_qSetUnBal,master 
2479.9908849992207,48.58984420084173,409.3406268239531
2476.4510946022933,52.39716810225703,409.4406268239531
2476.522655738493,46.86657857853606,409.54062682395306
2470.5619830020505,55.21768611926179,409.6406268239531
2468.230685630188,55.893562538505826,409.7406268239531
2467.5679348431554,56.0609782439165,409.8406268239531
2468.4506478199473,55.8320160191349,409.9406268239531
2470.3907684093483,55.27058484538246,410.04062682395306
2454.410839770317,59.74496486431115,410.1406268239531
2448.544263481515,61.21291784295763,410.2406268239531
2453.440143844157,60.016759723636135,410.3406268239531
2461.279117449828,57.82184711404822,410.4406268239531
2463.8150244308395,57.11179315936499,410.54062682395306
2463.521484509317,57.21384110732913,410.6406268239531
2457.222920500753,58.95758225978918,410.7406268239531
2459.736179477684,58.25386974624857,410.8406268239531
2465.5,56.64,410.9406268239531
2461.5211548908974,57.75449972836666,411.04062682395306
2468.6789994965675,55.749880140961075,411.1406268239531
2470.8106267725416,55.153529498961596,411.2406268239531
2470.5884601884577,55.21523114723186,411.3406268239531
2471.0286932759186,55.09253974826113,411.4406268239531
2480.5475859701514,47.98860715223631,411.54062682395306
2481.022551539995,47.47564433680538,411.6406268239531
2471.9498250946513,54.853379974759676,411.7406268239531
2470.8946305186923,55.12950345476618,411.8406268239531
2472.845744915759,54.583808443924475,411.9406268239531
2468.302977902414,55.85516618732407,412.04062682395306
2455.944055921541,59.31566434196851,412.1406268239531
2461.7758908911014,57.68275055049159,412.2406268239531
2455.9581991335453,59.3117042426073,412.3406268239531
2436.030987656823,63.21504197490831,412.4406268239531
2454.546060217811,59.70710313901291,412.54062682395306
2438.3322229158407,62.846844333465505,412.6406268239531
2459.1955404765663,58.40524866656145,412.7406268239531
2472.342975684569,54.56561945234492,412.8406268239531
2475.064743598359,53.91007691377202,412.9406268239531
2470.858991123379,55.14042254463136,413.04062682395306
2475.8835066260517,52.96368304442503,413.1406268239531
2476.1404869867147,52.339877551790465,413.2406268239531
2467.458789450234,56.09153895393452,413.3406268239531
2470.58841608634,55.215243495824794,413.4406268239531
2464.1973544249568,57.004740761012165,413.54062682395306
2475.8427346975373,53.06984652665957,413.6406268239531
2476.0694749206323,52.824967085716956,413.7406268239531
2474.4578698181613,54.15095384727802,413.8406268239531
2478.8973175742353,49.77089701982582,413.9406268239531
2480.4496663438285,48.09436034866536,414.04062682395306
2482.903007383115,44.90722564396211,414.1406268239531
2473.4244837902997,52.29492229466466,414.2406268239531
2466.8745284954084,50.39867899817065,414.3406268239531
2463.526527518638,57.21250155473172,414.4406268239531
2459.6840668567324,58.26846128011498,414.54062682395306
2463.493729447371,57.22150493263092,414.6406268239531
2466.328539114053,56.408009048065175,414.7406268239531
2463.3470911693294,57.262474675186304,414.8406268239531
2469.584132403045,55.49644292714749,414.9406268239531
2475.939654129029,52.92432402799149,415.04062682395306
2471.7285773775066,54.89599833429818,415.1406268239531
2476.9430995431144,51.8728036239898,415.2406268239531
2472.954324863809,54.552789038133504,415.3406268239531
2471.720342887947,54.79970054901857,415.4406268239531
2472.2001750353334,54.76395099010672,415.54062682395306
2463.2900045720567,57.258798719824085,415.6406268239531
2462.9207711230542,57.362184085544854,415.7406268239531
2458.2777131461285,58.66224031908399,415.8406268239531
2465.0,56.800000000000004,415.9406268239531
2469.7800091870727,55.422930148481534,416.04062682395306
2473.7418225797733,54.18347578241844,416.1406268239531
2473.7381723915646,54.191202203394965,416.2406268239531
2485.6750441210515,42.45095234926428,416.3406268239531
2469.1606863551615,55.615007820554766,416.4406268239531
2472.907971296915,54.56576803686382,416.54062682395306
2470.837593767856,55.14547374500025,416.6406268239531
2468.390616744418,55.83250233696481,416.7406268239531
2465.9545835614636,56.51271660279017,416.8406268239531
2463.2460730537446,57.289068129381526,416.9406268239531
2464.5089091454547,56.9178618050909,417.04062682395306
2461.1318112892877,57.86485032285662,417.1406268239531
2470.9304544552556,55.119936389493404,417.2406268239531
2470.4528788239563,55.25319392929229,417.3406268239531
2473.872929183897,54.295579828508814,417.4406268239531
2479.172911111321,49.491386920409596,417.54062682395306
2475.548184804141,53.387960411528,417.6406268239531
2475.6738602332953,53.065865367066905,417.7406268239531
2466.20629573929,54.21914275690946,417.8406268239531
2462.295457281136,57.537271961282,417.9406268239531
2452.5918846630207,60.2542722943542,418.04062682395306
2448.5523226338,61.211628378592,418.1406268239531
2449.6737034512344,61.01396858542285,418.2406268239531
2457.0959425301494,58.99313609155815,418.3406268239531
2453.431326592602,60.014593099072016,418.4406268239531
2463.040478664098,57.346864378505565,418.54062682395306
2464.0,57.06,418.6406268239531
2477.527599970068,51.250192032326396,418.7406268239531
2471.978722722559,54.845532092134654,418.8406268239531
2471.5792928096607,54.9559282035601,418.9406268239531
2462.4524374131506,57.512841898449274,419.04062682395306
2469.2904008524974,55.57868776130074,419.1406268239531
2460.6506219488288,57.99782585432789,419.2406268239531
2460.777917849917,57.96218300202333,419.3406268239531
2455.29106530114,59.49850171568079,419.4406268239531
2447.5,61.38,419.54062682395306
2452.0357990468906,60.40997626687064,419.6406268239531
2450.9300960036326,60.71957311898294,419.7406268239531
2461.0,57.9,419.8406268239531
2459.4404935327802,58.33861955985612,419.9406268239531
2465.8870141039383,56.53163605089726,420.04062682395306
2460.209226556972,58.121416564047756,420.1406268239531
2474.5,54.14,420.2406268239531
2469.392789935226,55.55001881813663,420.3406268239531
2476.23466660219,52.48327797867486,420.4406268239531
2464.7659419585793,56.86449599363593,420.54062682395306
2465.8189988658255,56.55068031756888,420.6406268239531
2466.985403678397,56.224086970048866,420.7406268239531
2464.5,56.92,420.8406268239531
2455.845869971016,59.34315640811558,420.9406268239531
2459.930779842944,58.19938164397563,421.04062682395306
2465.900124227228,56.52796521637619,421.1406268239531
2462.0,57.620000000000005,421.2406268239531
2482.4431802004374,45.94136538352767,421.3406268239531
2477.009670849953,51.80955548205073,421.4406268239531
2473.2901295173265,51.01843144636986,421.54062682395306
2467.614126279185,56.04804464182823,421.6406268239531
2468.5987257213424,55.77235679802419,421.7406268239531
2467.516546835745,56.07536688599134,421.8406268239531
2462.236926024083,57.55366071325674,421.9406268239531
2456.879757069866,59.054753040637095,422.04062682395306
2471.626350531569,54.92462185116057,422.1406268239531
2476.656617875536,52.19085269442084,422.2406268239531
2470.6531872065198,55.19710758217453,422.3406268239531
2473.5472476891778,54.387715600813756,422.4406268239531
2472.670482798906,54.58111997663459,422.54062682395306
2476.2146352403456,52.49697508463421,422.6406268239531
2467.42637812696,56.100614124451205,422.7406268239531
2472.7461510416138,54.611077708348105,422.8406268239531
2468.819541805069,55.7105282945807,422.9406268239531
2462.7802857625115,57.40151998649684,423.04062682395306
2468.469952374215,55.810340781131764,423.1406268239531
2454.50137024394,59.71961633169679,423.2406268239531
2452.189611619622,60.36690874650579,423.3406268239531
2457.0606162314316,59.00302745519919,423.4406268239531
2461.8030117725802,57.675156703677516,423.54062682395306
2475.4259236135185,53.464889665857804,423.6406268239531
2482.0,46.42,423.7406268239531
2467.913202181437,55.98405539543028,423.8406268239531
2464.450623900807,56.93481282975798,423.9406268239531
2470.096513120097,55.35297632637285,424.04062682395306
2460.4422198518446,58.05617844148347,424.1406268239531
2455.245463685237,59.511270168133564,424.2406268239531
2441.843621011589,62.285020638145696,424.3406268239531
2453.5183955072835,59.99484925796063,424.4406268239531
2458.693274142589,58.54588324007513,424.54062682395306
2457.937388657088,58.75753117601539,424.6406268239531
2460.6762067066934,57.992424189192775,424.7406268239531
2457.612780745839,58.84842139116508,424.8406268239531
2463.0,57.34,424.9406268239531
2477.9282065811526,50.81753689235507,425.04062682395306
2475.393126227534,53.49129941078354,425.1406268239531
2472.975202031056,54.54694343130423,425.2406268239531
2469.4549067484613,55.53262611043079,425.3406268239531
2464.421871952859,56.94187585319944,425.4406268239531
2461.2975471558366,57.81668679636579,425.54062682395306
2463.6323135623597,57.18219612504004,425.6406268239531
2461.1224585677865,57.86571160101984,425.7406268239531
2470.3244664795357,55.289149385730035,425.8406268239531
2465.666947173669,56.6112026462229,425.9406268239531
2462.9822289365075,57.344975897777964,426.04062682395306
2477.9519724143884,50.79186979246055,426.1406268239531
2474.9866003856114,53.983751892028785,426.2406268239531
2472.3060281746307,54.73431211110341,426.3406268239531
2467.9886131047087,55.96273285486995,426.4406268239531
2470.6423276274563,55.20205420291793,426.54062682395306
2469.6334639439556,55.473732499428806,426.6406268239531
2466.724298830667,56.298421665943614,426.7406268239531
2459.446933945639,58.33485849522102,426.8406268239531
2459.5,58.32,426.9406268239531
2456.9736417960034,59.027380297119045,427.04062682395306
2460.6431316627773,58.000877345507504,427.1406268239531
2468.457234644913,55.766347679801505,427.2406268239531
2456.745828647709,59.09315685503542,427.3406268239531
2466.043829239246,56.48772781301111,427.4406268239531
2475.569460604964,53.36498254663881,427.54062682395306
2478.4799605996973,50.221642552327104,427.6406268239531
2464.8037641234387,56.85298368667156,427.7406268239531
2459.52595890347,58.31273150702837,427.8406268239531
2464.0136099619085,57.056189210665664,427.9406268239531
2449.7589859995987,61.018562240064185,428.04062682395306
2456.9776711296036,59.02625208371104,428.1406268239531
2433.134311365536,63.67851018151419,428.2406268239531
2448.3605433475827,61.223770835082505,428.3406268239531
2455.4232611449456,59.46148687941525,428.4406268239531
2469.2553858596943,55.58849195928554,428.54062682395306
2463.459318696986,57.23118735832887,428.6406268239531
2471.1268094585935,55.082552928168454,428.7406268239531
2457.2218629191166,58.95787838264738,428.8406268239531
2451.723429768273,60.47900164943508,428.9406268239531
2442.866441602832,62.1213693435469,429.04062682395306
2447.640781227621,61.357475003580646,429.1406268239531
2441.1080878266985,62.40270594772824,429.2406268239531
2448.5364153772625,61.21417353963796,429.3406268239531
2452.637745508736,60.24143125755394,429.4406268239531
2454.7157476150196,59.65959066779445,429.54062682395306
2470.358303940955,55.19777685288565,429.6406268239531
2458.1336419061345,58.70258026628235,429.7406268239531
2463.66582385983,57.1724638268487,429.8406268239531
2454.559025661918,59.70347281466296,429.9406268239531
2459.963541441293,58.19020839643804,430.04062682395306
2450.9121116313695,60.724608743216514,430.1406268239531
2460.470783864109,58.0481805180495,430.2406268239531
2452.9322304162447,60.15897548345154,430.3406268239531
2451.662887550901,60.48742248981984,430.4406268239531
2456.9811399341115,59.02528081844875,430.54062682395306
2450.612437714334,60.80851743998649,430.6406268239531
2447.988544644649,61.30183285685612,430.7406268239531
2437.5,62.980000000000004,430.8406268239531
2442.0987362597366,62.24420219844217,430.9406268239531
2469.552414203799,55.505324022936264,431.04062682395306
2488.4419754553987,39.46266650816916,431.1406268239531
2485.7084179410103,42.414908623708826,431.2406268239531
2489.8768756285795,35.802308762955235,431.3406268239531
2487.849278178379,40.10277956735081,431.4406268239531
2487.201066593318,35.75430876632668,431.54062682395306
2489.1127093809127,31.240000000000002,431.6406268239531
2467.9894136557123,55.42663410908706,431.7406268239531
2482.01187746886,46.407172333631344,431.8406268239531
2473.735842881788,53.91348234636351,431.9406268239531
2486.4058360118106,41.661697107244436,432.04062682395306
2484.553227247406,43.662514572801655,432.1406268239531
2491.0,36.7,432.2406268239531
2488.050608388964,39.88534293991894,432.3406268239531
2487.9046164344845,39.70506319833071,432.4406268239531
2475.5344127738435,37.341700881435045,432.54062682395306
2485.64760862232,42.480582687894305,432.6406268239531
2474.64880311162,39.43802892359486,432.7406268239531
2481.480658335924,46.980888997201745,432.8406268239531
2488.784109150733,39.09316211720835,432.9406268239531
2484.541696724209,36.09987170238705,433.04062682395306
2494.646329425267,32.76196422071128,433.1406268239531
2488.0009141177147,38.85934183524531,433.2406268239531
2497.1276727691056,29.601820298708773,433.3406268239531
2488.506063875159,39.39345101482851,433.4406268239531
2489.5536436217194,36.76230745752014,433.54062682395306
2489.192779475243,36.501171410303485,433.6406268239531
2491.688864027462,35.95602685034117,433.7406268239531
2496.390859379602,30.877871870030265,433.8406268239531
2485.499155705522,42.64091183803647,433.9406268239531
2494.96861117238,32.41389993382951,434.04062682395306
2484.779629486692,43.41800015437241,434.1406268239531
2485.505145827128,42.634442506701525,434.2406268239531
2490.661523730856,37.06555437067534,434.3406268239531
2476.9955722022705,51.82478202154764,434.4406268239531
2486.058167089647,30.677210076398445,434.54062682395306
2463.6495895614376,57.17691820630596,434.6406268239531
2468.037176341733,55.44647805977011,434.7406268239531
2487.8827771966176,40.06660062765294,434.8406268239531
2495.4780865668376,31.863666507815264,434.9406268239531
2489.4546845723175,36.456267645101036,435.04062682395306
2489.939561101463,37.84527401042013,435.1406268239531
2487.371261366568,40.619037724106356,435.2406268239531
2490.9487692299144,36.75532923169222,435.3406268239531
2482.1391966040133,42.9091742158815,435.4406268239531
2491.0665609619155,36.62811416113131,435.54062682395306
2481.490886804382,41.799817736087654,435.6406268239531
2488.289523109466,37.17566838180833,435.7406268239531
2493.457103009301,34.04632874995491,435.8406268239531
2490.9488860891333,36.75520302373597,435.9406268239531
2492.7075366668428,34.77689529985729,436.04062682395306
2481.689058007027,46.75581735241081,436.1406268239531
2495.5660412374073,31.53144467338291,436.2406268239531
2482.735768715642,42.3192144737639,436.3406268239531
2488.8743842732033,38.988965479511485,436.4406268239531
2488.751255235516,39.12864434564285,436.54062682395306
2486.532447764982,41.14719825940012,436.6406268239531
2490.346614953529,37.40565585018864,436.7406268239531
2483.468106934343,44.834444510909584,436.8406268239531
2480.3762718933604,40.39290010192265,436.9406268239531
2481.0156186249133,35.90973151292408,437.04062682395306
2469.052222415995,55.64537772352144,437.1406268239531
2469.798922992026,55.39951104013728,437.2406268239531
2498.411267921617,28.695830644653945,437.3406268239531
2488.4492727783777,39.454785399351955,437.4406268239531
2500.4588783534523,26.618654347754756,437.54062682395306
2502.0369010203267,25.330479183738586,437.6406268239531
2495.0601100339436,26.66115178324087,437.7406268239531
2494.5488527864973,25.579720841220016,437.8406268239531
2491.5442835722797,33.73952737953348,437.9406268239531
2499.938507995876,27.158474518955543,438.04062682395306
2503.651090981041,24.037616305357016,438.1406268239531
2492.077560112487,31.363744741809235,438.2406268239531
2494.060640428748,33.39450833695263,438.3406268239531
2499.9816376777744,26.99983130800384,438.4406268239531
2498.892971198344,27.894334427687834,438.54062682395306
2494.0024103599135,32.34,438.6406268239531
2487.394387232466,38.1434407719793,438.7406268239531
2489.725288077228,38.076688876593714,438.8406268239531
2488.5552842634006,39.3402929955272,438.9406268239531
2468.751841845666,55.729484283213544,439.04062682395306
2491.0225801421225,36.675613446507775,439.1406268239531
2479.4299397886984,49.214730892054796,439.2406268239531
2477.893831393337,49.8130548288606,439.3406268239531
2479.3486581251027,49.2834492248891,439.4406268239531
2477.2115617721856,45.998617435952355,439.54062682395306
2481.5628482037523,28.256236214480783,439.6406268239531
2472.5,50.813890541644845,439.7406268239531
2479.4592864794367,49.18364489404364,439.8406268239531
2479.072778916365,49.58139877032571,439.9406268239531
2491.5810326943993,36.072484690048924,440.04062682395306
2496.7599433340315,30.479261199246064,440.1406268239531
2488.5,39.4,440.2406268239531
2499.658496348055,27.264911618194102,440.3406268239531
2485.155180394119,43.01240517435175,440.4406268239531
2484.3651350083096,41.949997733638824,440.54062682395306
2487.4571762576625,40.513891933221586,440.6406268239531
2479.4518689475494,43.08078812368349,440.7406268239531
2480.634593835769,47.89463865736957,440.8406268239531
2483.5,44.800000000000004,440.9406268239531
2482.2806361813855,46.116912924103524,441.04062682395306
2490.5488859688767,37.18720315361328,441.1406268239531
2488.6491784118507,39.23888731520128,441.2406268239531
2484.0,44.26,441.3406268239531
2490.855487758766,36.856073220533084,441.4406268239531
2473.1394374639235,54.5009575101014,441.54062682395306
2476.4686992392776,52.393804821580254,441.6406268239531
2480.4361709141376,44.17410287454789,441.7406268239531
2482.020526423973,46.025631503218726,441.8406268239531
2492.907068768451,34.64036573007252,441.9406268239531
2487.5297934224445,37.7596027543674,442.04062682395306
2495.022347676859,32.2985462302152,442.1406268239531
2489.8589870109868,37.9322940281341,442.2406268239531
2492.8431033761553,34.70944835375204,442.3406268239531
2486.3621271630373,33.48610023089211,442.4406268239531
2490.5235694026082,37.21454504518295,442.54062682395306
2483.3610693436794,39.2660540127169,442.6406268239531
2473.085809881081,54.185162947510534,442.7406268239531
2488.350103401349,39.56188832654305,442.8406268239531
2483.476886699396,44.82496236465244,442.9406268239531
2493.008887009765,34.53040202945338,443.04062682395306
2491.5459861839217,36.110334921364604,443.1406268239531
2486.6507826869893,40.407914366197275,443.2406268239531
2487.767455981482,39.36629115837585,443.3406268239531
2477.230371970267,43.561604671622234,443.4406268239531
2476.3326834894438,47.976717427654144,443.54062682395306
2467.5169042332413,56.075266814692455,443.6406268239531
2469.0855195313816,55.316239721389486,443.7406268239531
2464.918942485203,56.82249346035618,443.8406268239531
2478.7916554361573,49.88501212895014,443.9406268239531
2479.7681700129997,48.84978045259832,444.04062682395306
2494.691892662748,32.71275592423215,444.1406268239531
2482.023092974323,46.395059587731375,444.2406268239531
2480.3740138825056,40.34835279948188,444.3406268239531
2476.2081989654994,52.49172732414593,444.4406268239531
2467.965727983052,55.96891072440639,444.54062682395306
2469.063122461699,55.6423257107243,444.6406268239531
2477.0128596100935,51.806111621098836,444.7406268239531
2472.668830339455,54.5820784031163,444.8406268239531
2477.45116283727,51.33274413574818,444.9406268239531
2481.0187588945673,47.47974039386723,445.04062682395306
2472.5557006758745,54.66440381075515,445.1406268239531
2481.8528045187054,46.57897111979834,445.2406268239531
2477.546974634045,51.22926739523119,445.3406268239531
2473.2671810739985,51.53556789784113,445.4406268239531
2474.410987682855,54.16314320245762,445.54062682395306
2461.941519662435,57.232748989036416,445.6406268239531
2469.5,55.52,445.7406268239531
2459.028505908312,58.45211336536699,445.8406268239531
2465.7162762090993,56.581172871124984,445.9406268239531
2471.4734367598494,54.96743770724221,446.04062682395306
2477.687711887991,51.0791482798493,446.1406268239531
2480.3458364462313,48.20649663807018,446.2406268239531
2484.4986414449463,43.72329036147634,446.3406268239531
2489.4527632519093,38.37101568793787,446.4406268239531
2480.4950620341215,43.41354820787294,446.54062682395306
2476.7720653035167,51.922210716528234,446.6406268239531
2466.870092169146,55.10549677055618,446.7406268239531
2467.0965596050287,54.963379586176,446.8406268239531
2465.116466308057,56.74738943374404,446.9406268239531
2475.340112057681,53.61267897770465,447.04062682395306
2475.719626321945,53.20280357229958,447.1406268239531
2480.295072349224,48.26132186283798,447.2406268239531
2475.0779027094095,53.552465578767176,447.3406268239531
2486.980886183169,41.04064292217771,447.4406268239531
2484.502374742479,43.71924482451399,447.54062682395306
2478.2461547686394,50.38120644207891,447.6406268239531
2474.0919211456167,54.23607823693607,447.7406268239531
2468.8369182334077,55.70566289464583,447.8406268239531
2469.2793457557527,55.581783188389224,447.9406268239531
2469.996784793069,55.38093241001007,448.04062682395306
2475.52824321775,53.40949732483015,448.1406268239531
2480.43867733114,48.10622848236916,448.2406268239531
2486.1350873561855,41.95410565531956,448.3406268239531
2485.0446876840833,43.13173730118984,448.4406268239531
2489.247275675144,38.27303443278075,448.54062682395306
2476.207995391492,52.67536497718831,448.6406268239531
2475.402886567431,46.861558845052905,448.7406268239531
2473.6000609697535,54.33996341814787,448.8406268239531
2469.0159756040666,54.35834144976011,448.9406268239531
2466.706057664948,56.30230385381463,449.04062682395306
2464.018908887465,57.054705511509816,449.1406268239531
2469.835430508212,55.33136966714674,449.2406268239531
2470.4418640843382,55.25824189676014,449.3406268239531
2480.461522034542,48.08232576200339,449.4406268239531
2477.0,51.82,449.54062682395306
2479.9410316670337,48.624260936979276,449.6406268239531
2476.416508033249,52.138975608490576,449.7406268239531
2474.5606109690193,54.08112077295281,449.8406268239531
2471.901633688736,54.84754256715387,449.9406268239531
2460.07514827487,57.16611546159543,450.04062682395306
2467.144994703732,56.17940148295502,450.1406268239531
2463.0341713387843,57.33077373852825,450.2406268239531
2470.795744064824,54.8742604388008,450.3406268239531
2468.4821037455517,55.805010951245514,450.4406268239531
2466.340398803418,56.404688335043005,450.54062682395306
2460.384008175834,58.07247771076644,450.6406268239531
2472.0485556916046,54.824462178686474,450.7406268239531
2461.657567288306,57.715881159274296,450.8406268239531
2469.5,55.52,450.9406268239531
2466.7241523550606,56.29723734058304,451.04062682395306
2457.371072794461,58.916099617551,451.1406268239531
2457.880140807276,58.7735605739628,451.2406268239531
2463.5491152012396,57.204283135603326,451.3406268239531
2456.5058770349056,59.15835443022649,451.4406268239531
2456.8441299699225,59.063643608421685,451.54062682395306
2467.426433226611,56.10059869654889,451.6406268239531
2466.1013017888604,56.471635499119046,451.7406268239531
2472.98186475084,54.5450778697648,451.8406268239531
2466.610639262301,56.331056470763414,451.9406268239531
2478.9576229465665,49.70576721770804,452.04062682395306
2473.450529207628,54.41385182186427,452.1406268239531
2467.0281027374767,56.21213123350646,452.2406268239531
2467.1663356876056,56.173426007470454,452.3406268239531
2466.9704333662185,56.22827865745878,452.4406268239531
2462.089259267426,57.5950074051208,452.54062682395306
2467.0,56.22,452.6406268239531
2470.7441938625143,55.17162571849597,452.7406268239531
2467.0539828097258,56.20596446947131,452.8406268239531
2478.6322203490736,50.0572020230006,452.9406268239531
2480.0743720265673,48.499678211307454,453.04062682395306
2482.9796058198085,45.36202571460703,453.1406268239531
2480.5,48.04,453.2406268239531
2473.0730152650744,44.79495141758357,453.3406268239531
2471.780737152297,54.90041909581143,453.4406268239531
2465.9370422023985,56.518887339280404,453.54062682395306
2470.3116444587645,55.29273955154598,453.6406268239531
2469.760229790523,55.44713565865353,453.7406268239531
2473.5076229365122,54.087319781322215,453.8406268239531
2478.7446101812334,49.935821004267815,453.9406268239531
2490.0,37.78,454.04062682395306
2482.7163449225113,45.64634748368801,454.1406268239531
2485.2285291055064,42.9331885660532,454.2406268239531
2478.6934311622463,49.94204333073355,454.3406268239531
2475.2713228718108,45.998081609334925,454.4406268239531
2469.5953425821785,50.07438300366164,454.54062682395306
2459.4441402040206,58.33564074287421,454.6406268239531
2472.5248491739167,54.67304223130336,454.7406268239531
2464.1306550512427,57.023416585652086,454.8406268239531
2473.550363054933,54.38690560571743,454.9406268239531
2468.6812523766,55.749249334552005,455.04062682395306
2476.0,52.9,455.1406268239531
2473.757920851366,54.19022437422233,455.2406268239531
2480.9468938775044,47.557354612295164,455.3406268239531
2477.0,51.82,455.4406268239531
2473.5614958631313,54.38401107558584,455.54062682395306
2469.403864583967,53.15227083206582,455.6406268239531
2462.100891077153,57.59175049839717,455.7406268239531
2462.7888696039695,57.419116510888564,455.8406268239531
2469.095335903174,55.63330594711122,455.9406268239531
2464.31287081304,56.972396172348844,456.04062682395306
2466.0,56.5,456.1406268239531
2472.151830386285,54.79748749184019,456.2406268239531
2465.216212191873,56.737298464356776,456.3406268239531
2485.4821065762158,42.65105813589864,456.4406268239531
2479.001702004136,49.32931073101317,456.54062682395306
2469.0726258334307,48.7469273499825,456.6406268239531
2469.97062726881,55.388224364733226,456.7406268239531
2471.5081231334702,54.95772552262834,456.8406268239531
2463.4611019947615,57.21089144146681,456.9406268239531
2457.5204039442187,58.8742868956187,457.04062682395306
2455.4377067283117,59.45744211607273,457.1406268239531
2453.0081362372916,60.13772185355838,457.2406268239531
2467.3574270228755,56.119920433594885,457.3406268239531
2470.837538650452,55.11848608583726,457.4406268239531
2478.7938703540394,49.53995183147207,457.54062682395306
2467.8314191979616,56.00720262457079,457.6406268239531
2469.315035831316,55.04631661205258,457.7406268239531
2479.7113137161314,48.891781186577965,457.8406268239531
2481.599420805722,46.85262552982028,457.9406268239531
2490.0,37.78,458.04062682395306
2489.0,38.86,458.1406268239531
2493.7786613091416,33.665138582420994,458.2406268239531
2503.1211113661366,24.313720531453214,458.3406268239531
2491.062115788479,23.01990797660966,458.4406268239531
2506.056057413312,21.968607848545375,458.54062682395306
2489.238328698987,26.622262549290923,458.6406268239531
2491.4682220796844,36.1943201539408,458.7406268239531
2467.082043790003,45.89321261281883,458.8406268239531
2471.6096723106957,54.929291753005224,458.9406268239531
2475.7880331988113,53.12892414528392,459.04062682395306
2473.2835877964935,54.33455639631811,459.1406268239531
2483.3691429471683,44.941325617058205,459.2406268239531
2484.098105621979,44.154045928262626,459.3406268239531
2486.2016931260123,41.88217142390681,459.4406268239531
2484.849400118025,43.34264787253293,459.54062682395306
2477.574431406766,40.492556859323415,459.6406268239531
2483.0137223963065,44.99503636148938,459.7406268239531
2471.9987828081066,48.81499580412915,459.8406268239531
2482.212332706327,45.589769273452994,459.9406268239531
2466.077334470793,56.47834634817795,460.04062682395306
2466.020259358199,56.51432737970426,460.1406268239531
2483.4854678396187,44.81348030877261,460.2406268239531
2480.3159192411367,48.238807219572124,460.3406268239531
2488.4975799935046,39.402613607015205,460.4406268239531
2482.0266964521647,46.39116783166224,460.54062682395306
2486.4736752296,38.90264612804843,460.6406268239531
2487.0030001016853,41.016759890180104,460.7406268239531
2484.0202101480236,44.23817304013467,460.8406268239531
2489.0269211733175,38.83092513281713,460.9406268239531
2487.9041810691842,40.04348444528113,461.04062682395306
2493.442616434136,34.06197425113271,461.1406268239531
2482.620851227203,45.7494806746208,461.2406268239531
2488.63792238195,38.70972718161036,461.3406268239531
2455.2156901513235,59.51960675762938,461.4406268239531
2477.860437857512,50.890727113887316,461.54062682395306
2472.030294988495,48.4047410462924,461.6406268239531
2477.678335672532,51.08739747366557,461.7406268239531
2480.372326750063,45.16344104232953,461.8406268239531
2484.164903717064,44.08190398557064,461.9406268239531
2487.0,41.02,462.04062682395306
2483.732928592711,42.3690988133866,462.1406268239531
2494.000789279104,33.45914757856761,462.2406268239531
2481.9834208872453,46.4379054417752,462.3406268239531
2491.5342729266517,36.12298523921634,462.4406268239531
2486.819079870715,38.70193951217731,462.54062682395306
2489.4832604705143,38.338078691844444,462.6406268239531
2479.5031245267496,49.11662551111055,462.7406268239531
2483.8121952249535,42.7380160857454,462.8406268239531
2484.288727565474,43.948174229288334,462.9406268239531
2481.071082523188,38.23798029388476,463.04062682395306
2483.43197833705,40.344048677921904,463.1406268239531
2472.188657171756,54.3839233050179,463.2406268239531
2486.8934712709033,41.135051027424474,463.3406268239531
2495.041829697975,32.134450780767885,463.4406268239531
2481.325556108931,47.148399402354435,463.54062682395306
2490.9339555706383,36.7713279837105,463.6406268239531
2495.2847559270263,32.07246359881148,463.7406268239531
2505.976659850318,22.1389833217414,463.8406268239531
2505.321897150517,22.373158397140312,463.9406268239531
2500.429066974564,16.06392138320534,464.04062682395306
2482.058977725165,16.422205111374176,464.1406268239531
2495.361151452809,32.13143131249924,464.2406268239531
2428.407799459273,28.145009333456418,464.3406268239531
2469.555234580807,48.76592541052032,464.4406268239531
2491.6608136456057,35.98632126274592,464.54062682395306
2503.3310907550176,23.841929027806813,464.6406268239531
2502.0277481433636,25.337801485308944,464.7406268239531
2507.525083626466,20.771889623848384,464.8406268239531
2497.055118735,30.16047176619971,464.9406268239531
2493.997359392153,33.46285185647446,465.04062682395306
2495.373699913832,31.801040068934583,465.1406268239531
2487.503794793104,40.475901623447704,465.2406268239531
2479.1152755137496,49.535502445150456,465.3406268239531
2482.483723944734,45.897578139687255,465.4406268239531
2477.6489442641405,45.45459818748668,465.54062682395306
2481.767802929481,46.6707728361605,465.6406268239531
2484.3866556729904,43.842411873170136,465.7406268239531
2492.2181219805557,35.38442826100003,465.8406268239531
2484.871468549599,36.712529986348756,465.9406268239531
2490.0915125962524,37.6811663960476,466.04062682395306
2477.13995394084,51.66996937541972,466.1406268239531
2480.301248550116,48.25465156587507,466.2406268239531
2484.793224018489,43.40331806003161,466.3406268239531
2492.0,35.62,466.4406268239531
2489.214902396134,38.627905412175004,466.54062682395306
2482.9633993664957,45.37952868418456,466.6406268239531
2477.7805378065405,39.13472343638439,466.7406268239531
2488.984944997148,38.87625940308035,466.8406268239531
2488.672022938089,39.21421522686394,466.9406268239531
2472.070249268523,49.662773999056206,467.04062682395306
